layer,difficulty,dist_to_boundary_m,gold_label,exact_label,exact_correct,bs_label,bs_correct,bs_abstain,bs_confidence,risk_label,risk_correct,risk_abstain,dist_bin
county,easy,10155.126041243791,48475,48475,True,48475,True,False,1.0,48475,True,False,>500m
county,easy,1529.7199581071827,39161,39161,True,39161,True,False,1.0,39161,True,False,>500m
zcta,boundary,0.18303302450968875,33150,33150,True,33150,True,True,0.54,,False,True,0-10m
zcta,hard,62.70089713328481,62533,62533,True,62533,True,False,1.0,62533,True,False,50-100m
tract,hard,11.168687591640907,39095005901,39095005901,True,39095005901,True,True,0.86,,False,True,10-25m
county,boundary,9.353126633975657,39049,39049,True,39049,True,True,0.75,,False,True,0-10m
tract,hard,46.93419815040362,36029009800,36029009800,True,36029009800,True,False,1.0,36029009800,True,False,25-50m
tract,hard,79.09679399670883,48113014501,48113014501,True,48113014501,True,False,1.0,48113014501,True,False,50-100m
tract,easy,164.81557386168097,48453037100,48453037100,True,48453037100,True,False,1.0,48453037100,True,False,100-500m
county,medium,248.6688869164588,48455,48455,True,48455,True,False,1.0,48455,True,False,100-500m
county,hard,39.19193289999017,48113,48113,True,48113,True,False,1.0,48113,True,False,25-50m
zcta,easy,686.3149138486704,34461,34461,True,34461,True,False,1.0,34461,True,False,>500m
tract,easy,844.878406913934,12009064102,12009064102,True,12009064102,True,False,1.0,12009064102,True,False,>500m
tract,hard,65.16924154647366,36081069400,36081069400,True,36081069400,True,False,1.0,36081069400,True,False,50-100m
zcta,medium,326.2977784941043,43358,43358,True,43358,True,False,1.0,43358,True,False,100-500m
zcta,hard,31.333662696990626,75054,75054,True,75054,True,False,1.0,75054,True,False,25-50m
county,boundary,8.260554724654055,48203,48203,True,48203,True,True,0.78,,False,True,0-10m
county,medium,121.38426338073373,48383,48383,True,48383,True,False,1.0,48383,True,False,100-500m
county,medium,133.5592290866274,48215,48215,True,48215,True,False,1.0,48215,True,False,100-500m
tract,boundary,7.226938499802049,12021990000,12021990000,True,12021990000,True,True,0.69,,False,True,0-10m
county,easy,1918.133959244061,48131,48131,True,48131,True,False,1.0,48131,True,False,>500m
zcta,medium,495.09260329986705,45778,45778,True,45778,True,False,1.0,45778,True,False,100-500m
tract,hard,72.12241365420296,12086018601,12086018601,True,12086018601,True,False,1.0,12086018601,True,False,50-100m
zcta,easy,2147.3568262890763,43102,43102,True,43102,True,False,1.0,43102,True,False,>500m
tract,hard,41.19870519964128,12069031314,12069031314,True,12069031314,True,False,1.0,12069031314,True,False,25-50m
tract,easy,828.1505355370846,12083001103,12083001103,True,12083001103,True,False,1.0,12083001103,True,False,>500m
zcta,medium,176.43598358006386,78733,78733,True,78733,True,False,1.0,78733,True,False,100-500m
tract,easy,501.3086912726042,48361021000,48361021000,True,48361021000,True,False,1.0,48361021000,True,False,>500m
county,easy,11539.911519464502,48347,48347,True,48347,True,False,1.0,48347,True,False,>500m
zcta,hard,70.75704604048953,76034,76034,True,76034,True,False,1.0,76034,True,False,50-100m
zcta,hard,83.59259245613848,11739,11739,True,11739,True,False,1.0,11739,True,False,50-100m
tract,hard,49.468949455146095,39113165100,39113165100,True,39113165100,True,False,1.0,39113165100,True,False,25-50m
county,easy,6246.898791628948,39107,39107,True,39107,True,False,1.0,39107,True,False,>500m
zcta,easy,117.560157620991,44881,44881,True,44881,True,False,1.0,44881,True,False,100-500m
zcta,hard,64.60154693019813,78402,78402,True,78402,True,False,1.0,78402,True,False,50-100m
county,medium,101.30186808841596,06003,06003,True,06003,True,False,1.0,06003,True,False,100-500m
county,easy,6343.011310775125,39137,39137,True,39137,True,False,1.0,39137,True,False,>500m
county,medium,267.4517458921597,39063,39063,True,39063,True,False,1.0,39063,True,False,100-500m
tract,medium,102.500257768643,12086004105,12086004105,True,12086004105,True,False,1.0,12086004105,True,False,100-500m
tract,easy,929.6082987268737,36119014606,36119014606,True,36119014606,True,False,1.0,36119014606,True,False,>500m
county,medium,147.2769078100232,12049,12049,True,12049,True,False,1.0,12049,True,False,100-500m
zcta,hard,48.44324930580618,76426,76426,True,76426,True,False,1.0,76426,True,False,25-50m
zcta,medium,198.16426158614203,12993,12993,True,12993,True,False,1.0,12993,True,False,100-500m
tract,edge,20.251933643271094,48093950200,48093950200,True,48093950200,True,False,1.0,,False,True,10-25m
tract,easy,1598.5927208198257,48085031419,48085031419,True,48085031419,True,False,1.0,48085031419,True,False,>500m
county,easy,1157.1871663957922,48417,48417,True,48417,True,False,1.0,48417,True,False,>500m
zcta,boundary,9.469272397208316,75752,75752,True,75752,True,True,0.75,,False,True,0-10m
county,hard,65.4562076738525,48475,48475,True,48475,True,False,1.0,48475,True,False,50-100m
zcta,easy,983.3602977616976,77703,77703,True,77703,True,False,1.0,77703,True,False,>500m
zcta,medium,137.19933628088492,45882,45882,True,45882,True,False,1.0,45882,True,False,100-500m
tract,hard,52.66065271026158,06029005805,06029005805,True,06029005805,True,False,1.0,06029005805,True,False,50-100m
zcta,easy,879.4629092246412,45176,45176,True,45176,True,False,1.0,45176,True,False,>500m
county,medium,447.22132766575464,17009,17009,True,17009,True,False,1.0,17009,True,False,100-500m
tract,easy,566.6456945857985,48113014121,48113014121,True,48113014121,True,False,1.0,48113014121,True,False,>500m
tract,easy,375.25896723224884,12099000208,12099000208,True,12099000208,True,False,1.0,12099000208,True,False,100-500m
county,boundary,4.428489940905386,48275,48275,True,48275,True,True,0.63,,False,True,0-10m
county,hard,93.45840632089471,48395,48395,True,48395,True,False,1.0,48395,True,False,50-100m
county,hard,28.26486308437445,13007,13007,True,13007,True,False,1.0,13007,True,False,25-50m
county,easy,1171.938488261424,48431,48431,True,48431,True,False,1.0,48431,True,False,>500m
county,easy,18041.365649655912,48415,48415,True,48415,True,False,1.0,48415,True,False,>500m
county,hard,25.195520191751097,53043,53043,True,53043,True,False,1.0,53043,True,False,25-50m
tract,medium,344.2745782511761,39093023400,39093023400,True,39093023400,True,False,1.0,39093023400,True,False,100-500m
county,medium,229.81115252283826,48179,48179,True,48179,True,False,1.0,48179,True,False,100-500m
county,easy,19415.177056189066,48445,48445,True,48445,True,False,1.0,48445,True,False,>500m
county,hard,10.352905710207233,13155,13155,True,13155,True,True,0.81,,False,True,10-25m
zcta,easy,592.4641307387993,95816,95816,True,95816,True,False,1.0,95816,True,False,>500m
zcta,easy,680.1947812483166,43920,43920,True,43920,True,False,1.0,43920,True,False,>500m
tract,medium,183.0052444319398,48049950100,48049950100,True,48049950100,True,False,1.0,48049950100,True,False,100-500m
tract,medium,116.8888063344842,39035134206,39035134206,True,39035134206,True,False,1.0,39035134206,True,False,100-500m
tract,edge,72.5660579360718,48093950102,48093950102,True,48093950102,True,False,1.0,48093950102,True,False,50-100m
zcta,easy,670.2141941581353,62024,62024,True,62024,True,False,1.0,62024,True,False,>500m
zcta,easy,713.2282520884158,93223,93223,True,93223,True,False,1.0,93223,True,False,>500m
zcta,easy,855.6871089861428,13492,13492,True,13492,True,False,1.0,13492,True,False,>500m
zcta,medium,170.0289995606201,92653,92653,True,92653,True,False,1.0,92653,True,False,100-500m
zcta,easy,954.708039290121,78613,78613,True,78613,True,False,1.0,78613,True,False,>500m
county,boundary,0.9447710758427392,17033,17033,True,17033,True,True,0.53,,False,True,0-10m
county,easy,8533.660063991416,48329,48329,True,48329,True,False,1.0,48329,True,False,>500m
tract,boundary,9.766399142703344,48113007823,48113007823,True,48113007823,True,True,0.88,,False,True,0-10m
tract,easy,588.9507709842658,48201532301,48201532301,True,48201532301,True,False,1.0,48201532301,True,False,>500m
county,hard,18.95818984087808,48163,48163,True,48163,True,False,1.0,,False,True,10-25m
county,medium,367.16101886130673,48143,48143,True,48143,True,False,1.0,48143,True,False,100-500m
tract,easy,920.7104551790266,48423002010,48423002010,True,48423002010,True,False,1.0,48423002010,True,False,>500m
tract,medium,170.32450724515235,06065044523,06065044523,True,06065044523,True,False,1.0,06065044523,True,False,100-500m
county,easy,12367.73804128222,39041,39041,True,39041,True,False,1.0,39041,True,False,>500m
county,boundary,7.548874221125706,13061,13061,True,13061,True,True,0.75,,False,True,0-10m
zcta,easy,1114.5839681927605,76869,76869,True,76869,True,False,1.0,76869,True,False,>500m
tract,medium,182.06303177337583,06029001401,06029001401,True,06029001401,True,False,1.0,06029001401,True,False,100-500m
zcta,medium,443.84453267489727,32765,32765,True,32765,True,False,1.0,32765,True,False,100-500m
tract,boundary,1.9878047578855418,06077005108,06077005108,True,06077005108,True,True,0.57,,False,True,0-10m
county,easy,20996.99834629456,48089,48089,True,48089,True,False,1.0,48089,True,False,>500m
zcta,easy,2214.581348330652,30005,30005,True,30005,True,False,1.0,30005,True,False,>500m
tract,medium,192.27690521037775,17031804309,17031804309,True,17031804309,True,False,1.0,17031804309,True,False,100-500m
county,easy,4895.1778074553995,12105,12105,True,12105,True,False,1.0,12105,True,False,>500m
county,easy,1218.4975777421382,13243,13243,True,13243,True,False,1.0,13243,True,False,>500m
tract,medium,177.8532029119506,48019000301,48019000301,True,48019000301,True,False,1.0,48019000301,True,False,100-500m
zcta,hard,81.28128419737465,78702,78702,True,78702,True,False,1.0,78702,True,False,50-100m
tract,boundary,8.305764562790142,17043841403,17043841403,True,17043841403,True,True,0.81,,False,True,0-10m
tract,medium,323.8541395589342,48121021654,48121021654,True,48121021654,True,False,1.0,48121021654,True,False,100-500m
tract,easy,823.8888341006531,12019031303,12019031303,True,12019031303,True,False,1.0,12019031303,True,False,>500m
zcta,hard,20.45478910461808,62553,62553,True,62553,True,False,1.0,,False,True,10-25m
tract,boundary,6.807299783627032,48141003803,48141003803,True,48141003803,True,False,1.0,,False,True,0-10m
county,hard,34.344037035281815,04015,04015,True,04015,True,False,1.0,04015,True,False,25-50m
county,boundary,5.724474500879332,48297,48297,True,48297,True,True,0.71,,False,True,0-10m
tract,medium,141.69904308952678,39061023702,39061023702,True,39061023702,True,False,1.0,39061023702,True,False,100-500m
tract,easy,519.2809548961967,48061014501,48061014501,True,48061014501,True,False,1.0,48061014501,True,False,>500m
zcta,hard,43.49662246393188,78122,78122,True,78122,True,False,1.0,78122,True,False,25-50m
county,easy,4412.3442929186,48215,48215,True,48215,True,False,1.0,48215,True,False,>500m
county,edge,35.91094555434088,12087,12087,True,12087,True,False,1.0,12087,True,False,25-50m
tract,boundary,1.7363373903956354,12015010503,12015010503,True,12015010503,True,True,0.63,,False,True,0-10m
county,boundary,8.427046960644274,13079,13079,True,13079,True,True,0.72,,False,True,0-10m
county,hard,93.47635104008849,42025,42025,True,42025,True,False,1.0,42025,True,False,50-100m
zcta,medium,105.80249866564189,32130,32130,True,32130,True,False,1.0,32130,True,False,100-500m
county,easy,16641.333428645194,06093,06093,True,06093,True,False,1.0,06093,True,False,>500m
zcta,easy,709.0627524246543,77613,77613,True,77613,True,False,1.0,77613,True,False,>500m
county,hard,42.151057049380654,17063,17063,True,17063,True,False,1.0,17063,True,False,25-50m
county,hard,40.85173559109968,12009,12009,True,12009,True,False,1.0,12009,True,False,25-50m
county,medium,371.0592659838687,39101,39101,True,39101,True,False,1.0,39101,True,False,100-500m
tract,easy,146.58978287742121,06065041203,06065041203,True,06065041203,True,False,1.0,06065041203,True,False,100-500m
tract,medium,226.95845285747683,13021010800,13021010800,True,13021010800,True,False,1.0,13021010800,True,False,100-500m
zcta,medium,174.63526918504814,19317,19317,True,19317,True,False,1.0,19317,True,False,100-500m
county,hard,94.27719874668128,48451,48451,True,48451,True,False,1.0,48451,True,False,50-100m
zcta,boundary,5.217377111232958,95602,95602,True,95602,True,True,0.74,,False,True,0-10m
zcta,hard,53.97055325781509,77493,77493,True,77493,True,False,1.0,77493,True,False,50-100m
tract,boundary,2.6403854937349878,13067030907,13067030907,True,13067030907,True,True,0.57,,False,True,0-10m
tract,easy,515.8372490090519,48245007004,48245007004,True,48245007004,True,False,1.0,48245007004,True,False,>500m
county,easy,1998.6161334958374,48495,48495,True,48495,True,False,1.0,48495,True,False,>500m
county,medium,341.48895423759154,12105,12105,True,12105,True,False,1.0,12105,True,False,100-500m
zcta,hard,99.7963505965704,33538,33538,True,33538,True,False,1.0,33538,True,False,50-100m
zcta,easy,1093.05367521944,13660,13660,True,13660,True,False,1.0,13660,True,False,>500m
zcta,boundary,9.714630815722877,32162,32162,True,32162,True,True,0.8,,False,True,0-10m
county,easy,11864.79204466453,39087,39087,True,39087,True,False,1.0,39087,True,False,>500m
tract,easy,1073.0119393350535,48015760302,48015760302,True,48015760302,True,False,1.0,48015760302,True,False,>500m
county,easy,2117.4090958720763,13301,13301,True,13301,True,False,1.0,13301,True,False,>500m
zcta,hard,57.03152980560568,95334,95334,True,95334,True,False,1.0,95334,True,False,50-100m
zcta,easy,2073.450476907248,78372,78372,True,78372,True,False,1.0,78372,True,False,>500m
county,medium,475.14753635184053,39053,39053,True,39053,True,False,1.0,39053,True,False,100-500m
county,hard,91.72829508805472,48065,48065,True,48065,True,False,1.0,48065,True,False,50-100m
zcta,easy,4619.467363237018,61071,61071,True,61071,True,False,1.0,61071,True,False,>500m
tract,easy,1148.8838260317584,48397040305,48397040305,True,48397040305,True,False,1.0,48397040305,True,False,>500m
tract,easy,134.61693792144519,06085503713,06085503713,True,06085503713,True,False,1.0,06085503713,True,False,100-500m
tract,easy,1725.7198155719952,17127970100,17127970100,True,17127970100,True,False,1.0,17127970100,True,False,>500m
zcta,easy,2365.726647155394,45619,45619,True,45619,True,False,1.0,45619,True,False,>500m
zcta,hard,88.67136698735341,16262,16262,True,16262,True,False,1.0,16262,True,False,50-100m
county,medium,456.8365134630957,48493,48493,True,48493,True,False,1.0,48493,True,False,100-500m
tract,easy,567.9948025609038,12099003801,12099003801,True,12099003801,True,False,1.0,12099003801,True,False,>500m
tract,easy,536.4781991172665,48157672201,48157672201,True,48157672201,True,False,1.0,48157672201,True,False,>500m
tract,hard,37.16742483321389,12005002710,12005002710,True,12005002710,True,False,1.0,12005002710,True,False,25-50m
county,hard,12.608776750752897,13315,13315,True,13315,True,True,0.88,,False,True,10-25m
tract,medium,292.7007823099105,48061010205,48061010205,True,48061010205,True,False,1.0,48061010205,True,False,100-500m
county,medium,427.0895283672575,17157,17157,True,17157,True,False,1.0,17157,True,False,100-500m
county,medium,414.739130906575,48009,48009,True,48009,True,False,1.0,48009,True,False,100-500m
zcta,medium,424.9288447271362,10512,10512,True,10512,True,False,1.0,10512,True,False,100-500m
tract,easy,629.2728371190856,12057011018,12057011018,True,12057011018,True,False,1.0,12057011018,True,False,>500m
county,easy,746.908293998652,12035,12035,True,12035,True,False,1.0,12035,True,False,>500m
zcta,hard,85.49843119133594,12202,12202,True,12202,True,False,1.0,12202,True,False,50-100m
county,easy,20201.13387840569,48127,48127,True,48127,True,False,1.0,48127,True,False,>500m
tract,boundary,7.2738037423801085,48061014402,48061014402,True,48061014402,True,True,0.64,,False,True,0-10m
tract,medium,129.66960506595524,48215020506,48215020506,True,48215020506,True,False,1.0,48215020506,True,False,100-500m
county,hard,19.090406831423856,48351,48351,True,48351,True,False,0.99,,False,True,10-25m
zcta,edge,43.09193541908078,45309,45309,True,45309,True,False,1.0,45309,True,False,25-50m
zcta,medium,383.1614550636443,61849,61849,True,61849,True,False,1.0,61849,True,False,100-500m
zcta,edge,14.324122188095785,45501,45501,True,45501,True,False,0.9,,False,True,10-25m
tract,hard,30.15681755450627,17031252000,17031252000,True,17031252000,True,False,1.0,17031252000,True,False,25-50m
county,easy,3601.4113732618866,06015,06015,True,06015,True,False,1.0,06015,True,False,>500m
zcta,easy,543.2946887468422,45305,45305,True,45305,True,False,1.0,45305,True,False,>500m
tract,hard,30.373021089069162,12011042801,12011042801,True,12011042801,True,False,1.0,12011042801,True,False,25-50m
zcta,medium,220.90453064402885,18069,18069,True,18069,True,False,1.0,18069,True,False,100-500m
tract,medium,259.31438351613167,12033003505,12033003505,True,12033003505,True,False,1.0,12033003505,True,False,100-500m
tract,edge,58.89156294279885,42049010103,42049010103,True,42049010103,True,False,1.0,42049010103,True,False,50-100m
county,hard,26.023002995928508,48419,48419,True,48419,True,False,1.0,48419,True,False,25-50m
tract,easy,577.3541627466234,36067012500,36067012500,True,36067012500,True,False,1.0,36067012500,True,False,>500m
tract,easy,607.7676749843063,39085205702,39085205702,True,39085205702,True,False,1.0,39085205702,True,False,>500m
tract,boundary,4.091339048695022,48493000300,48493000300,True,48493000300,True,True,0.64,,False,True,0-10m
zcta,easy,196.25955863471023,45360,45360,True,45360,True,False,1.0,45360,True,False,100-500m
county,boundary,8.12217568050565,13053,13053,True,13053,True,True,0.74,,False,True,0-10m
county,easy,11169.96704563025,42071,42071,True,42071,True,False,1.0,42071,True,False,>500m
zcta,easy,1002.8402040112654,44301,44301,True,44301,True,False,1.0,44301,True,False,>500m
county,easy,10801.207375879316,17043,17043,True,17043,True,False,1.0,17043,True,False,>500m
county,easy,5036.258381679189,48195,48195,True,48195,True,False,1.0,48195,True,False,>500m
tract,edge,80.80189294613608,48093950102,48093950102,True,48093950102,True,False,1.0,48093950102,True,False,50-100m
zcta,boundary,2.011513259100313,62990,62990,True,62990,True,True,0.64,,False,True,0-10m
county,medium,161.2512304797583,48209,48209,True,48209,True,False,1.0,48209,True,False,100-500m
tract,easy,1155.3459257498073,48085031314,48085031314,True,48085031314,True,False,1.0,48085031314,True,False,>500m
zcta,easy,778.1988452641917,93022,93022,True,93022,True,False,1.0,93022,True,False,>500m
county,medium,470.2510530193689,06093,06093,True,06093,True,False,1.0,06093,True,False,100-500m
tract,hard,69.40299794089186,12115000406,12115000406,True,12115000406,True,False,1.0,12115000406,True,False,50-100m
county,easy,1706.0668915290921,48319,48319,True,48319,True,False,1.0,48319,True,False,>500m
county,easy,3320.8287147529145,17175,17175,True,17175,True,False,1.0,17175,True,False,>500m
zcta,medium,164.8443087066716,43346,43346,True,43346,True,False,1.0,43346,True,False,100-500m
county,boundary,8.516674832710546,39137,39137,True,39137,True,True,0.78,,False,True,0-10m
tract,boundary,4.480331350305855,48355001000,48355001000,True,48355001000,True,True,0.7,,False,True,0-10m
county,boundary,9.838760317934096,48057,48057,True,48057,True,True,0.82,,False,True,0-10m
tract,medium,159.29387447756008,39035980900,39035980900,True,39035980900,True,False,1.0,39035980900,True,False,100-500m
county,medium,485.68538821032934,48279,48279,True,48279,True,False,1.0,48279,True,False,100-500m
county,hard,36.36070963061202,48427,48427,True,48427,True,False,1.0,48427,True,False,25-50m
zcta,easy,749.4313435632536,77059,77059,True,77059,True,False,1.0,77059,True,False,>500m
tract,easy,626.8171672561518,48375013900,48375013900,True,48375013900,True,False,1.0,48375013900,True,False,>500m
zcta,hard,38.6387566322758,77480,77480,True,77480,True,False,1.0,77480,True,False,25-50m
tract,medium,447.48501345157285,17025971900,17025971900,True,17025971900,True,False,1.0,17025971900,True,False,100-500m
county,easy,8119.453395957072,48085,48085,True,48085,True,False,1.0,48085,True,False,>500m
tract,medium,269.9670947807683,48485012800,48485012800,True,48485012800,True,False,1.0,48485012800,True,False,100-500m
tract,edge,47.2189598864626,36001014501,36001014501,True,36001014501,True,False,1.0,36001014501,True,False,25-50m
zcta,edge,28.06037189828365,33762,33762,True,33762,True,False,1.0,33762,True,False,25-50m
tract,medium,333.23680045615293,48375011600,48375011600,True,48375011600,True,False,1.0,48375011600,True,False,100-500m
tract,medium,149.1733336163432,48201521501,48201521501,True,48201521501,True,False,1.0,48201521501,True,False,100-500m
zcta,boundary,5.940344277247663,91606,91606,True,91606,True,True,0.77,,False,True,0-10m
tract,hard,23.037817578257044,12095016509,12095016509,True,12095016509,True,False,1.0,,False,True,10-25m
tract,easy,708.2687592152125,12121970401,12121970401,True,12121970401,True,False,1.0,12121970401,True,False,>500m
county,medium,166.44366501756033,48189,48189,True,48189,True,False,1.0,48189,True,False,100-500m
tract,medium,467.054295774937,39047926400,39047926400,True,39047926400,True,False,1.0,39047926400,True,False,100-500m
tract,easy,828.547320114567,04019980300,04019980300,True,04019980300,True,False,1.0,04019980300,True,False,>500m
zcta,hard,40.92877766387309,33765,33765,True,33765,True,False,1.0,33765,True,False,25-50m
tract,medium,190.8944597903437,48061012103,48061012103,True,48061012103,True,False,1.0,48061012103,True,False,100-500m
tract,easy,546.2354938307229,06107001601,06107001601,True,06107001601,True,False,1.0,06107001601,True,False,>500m
zcta,medium,276.3178344292095,98650,98650,True,98650,True,False,1.0,98650,True,False,100-500m
county,medium,304.50011457409386,17155,17155,True,17155,True,False,1.0,17155,True,False,100-500m
zcta,medium,346.33612474738203,61723,61723,True,61723,True,False,1.0,61723,True,False,100-500m
county,easy,3526.855526220712,17041,17041,True,17041,True,False,1.0,17041,True,False,>500m
county,medium,379.70452949059325,12077,12077,True,12077,True,False,1.0,12077,True,False,100-500m
zcta,easy,4423.706808512343,99350,99350,True,99350,True,False,1.0,99350,True,False,>500m
tract,easy,229.10451655034655,06113010609,06113010609,True,06113010609,True,False,1.0,06113010609,True,False,100-500m
tract,hard,27.22555264357262,12115000406,12115000406,True,12115000406,True,False,1.0,12115000406,True,False,25-50m
county,easy,3582.678529011924,42105,42105,True,42105,True,False,1.0,42105,True,False,>500m
zcta,boundary,5.36560847359625,75937,75937,True,75937,True,True,0.69,,False,True,0-10m
tract,hard,87.66806296391587,06037502401,06037502401,True,06037502401,True,False,1.0,06037502401,True,False,50-100m
tract,medium,449.5054196866932,48215024301,48215024301,True,48215024301,True,False,1.0,48215024301,True,False,100-500m
zcta,medium,119.7527364587423,43779,43779,True,43779,True,False,1.0,43779,True,False,100-500m
tract,easy,534.7630775573746,48201422602,48201422602,True,48201422602,True,False,1.0,48201422602,True,False,>500m
tract,easy,2045.7569952516635,12129010206,12129010206,True,12129010206,True,False,1.0,12129010206,True,False,>500m
zcta,medium,263.6054235186261,45251,45251,True,45251,True,False,1.0,45251,True,False,100-500m
county,medium,300.91873005484587,13195,13195,True,13195,True,False,1.0,13195,True,False,100-500m
county,easy,10958.520017214729,48329,48329,True,48329,True,False,1.0,48329,True,False,>500m
zcta,easy,553.9017935845915,98555,98555,True,98555,True,False,1.0,98555,True,False,>500m
zcta,easy,1193.4474527981574,98673,98673,True,98673,True,False,1.0,98673,True,False,>500m
zcta,medium,468.3100057122261,12821,12821,True,12821,True,False,1.0,12821,True,False,100-500m
tract,easy,261.69329297518436,06037408139,06037408139,True,06037408139,True,False,1.0,06037408139,True,False,100-500m
tract,easy,647.217623815215,13095000502,13095000502,True,13095000502,True,False,1.0,13095000502,True,False,>500m
tract,medium,445.5665149101623,36075021601,36075021601,True,36075021601,True,False,1.0,36075021601,True,False,100-500m
county,hard,94.3218411698071,48371,48371,True,48371,True,False,1.0,48371,True,False,50-100m
zcta,boundary,8.53474682587245,30030,30030,True,30030,True,True,0.78,,False,True,0-10m
tract,boundary,3.3722310589752817,48029151400,48029151400,True,48029151400,True,True,0.5,,False,True,0-10m
tract,medium,265.35434493376556,06001451403,06001451403,True,06001451403,True,False,1.0,06001451403,True,False,100-500m
county,medium,176.38588145271908,48047,48047,True,48047,True,False,1.0,48047,True,False,100-500m
zcta,medium,108.61135478033455,19555,19555,True,19555,True,False,1.0,19555,True,False,100-500m
county,hard,40.92574082158793,39131,39131,True,39131,True,False,1.0,39131,True,False,25-50m
county,easy,1125.8231416600913,42093,42093,True,42093,True,False,1.0,42093,True,False,>500m
tract,edge,48.14938904923774,13273120500,13273120500,True,13273120500,True,False,1.0,13273120500,True,False,25-50m
zcta,easy,504.7603803928231,85363,85363,True,85363,True,False,1.0,85363,True,False,>500m
county,edge,12.636335542939452,12029,12029,True,12029,True,True,0.85,,False,True,10-25m
zcta,medium,112.69480262751088,34737,34737,True,34737,True,False,1.0,34737,True,False,100-500m
county,easy,11102.747947708995,13251,13251,True,13251,True,False,1.0,13251,True,False,>500m
county,hard,49.7749082910634,48467,48467,True,48467,True,False,1.0,48467,True,False,25-50m
zcta,hard,83.74927093571972,99346,99346,True,99346,True,False,1.0,99346,True,False,50-100m
zcta,easy,857.0752508289742,95405,95405,True,95405,True,False,1.0,95405,True,False,>500m
tract,hard,97.33832312363762,48471790402,48471790402,True,48471790402,True,False,1.0,48471790402,True,False,50-100m
zcta,medium,159.120067592446,32065,32065,True,32065,True,False,1.0,32065,True,False,100-500m
tract,easy,980.5218666601116,13275960502,13275960502,True,13275960502,True,False,1.0,13275960502,True,False,>500m
tract,easy,605.2107224546824,06037650901,06037650901,True,06037650901,True,False,1.0,06037650901,True,False,>500m
zcta,medium,400.9601579546426,79785,79785,True,79785,True,False,1.0,79785,True,False,100-500m
county,boundary,9.961833783371848,39149,39149,True,39149,True,True,0.83,,False,True,0-10m
county,hard,19.505468553967134,39133,39133,True,39133,True,False,0.99,,False,True,10-25m
county,easy,12995.298867910375,48057,48057,True,48057,True,False,1.0,48057,True,False,>500m
zcta,easy,738.8696967030475,33431,33431,True,33431,True,False,1.0,33431,True,False,>500m
zcta,easy,1824.5362601387071,77093,77093,True,77093,True,False,1.0,77093,True,False,>500m
county,hard,67.79590177666634,48125,48125,True,48125,True,False,1.0,48125,True,False,50-100m
tract,easy,163.228837144039,06067002500,06067002500,True,06067002500,True,False,1.0,06067002500,True,False,100-500m
tract,easy,115.85787863756686,36061005502,36061005502,True,36061005502,True,False,1.0,36061005502,True,False,100-500m
county,hard,13.676633445217814,48055,48055,True,48055,True,False,0.9,,False,True,10-25m
county,hard,99.69520042281972,13315,13315,True,13315,True,False,1.0,13315,True,False,50-100m
county,hard,18.86426981189339,48173,48173,True,48173,True,False,1.0,,False,True,10-25m
tract,medium,275.16755570588265,42021013600,42021013600,True,42021013600,True,False,1.0,42021013600,True,False,100-500m
county,boundary,6.796539389689525,48359,48359,True,48359,True,True,0.75,,False,True,0-10m
tract,medium,102.63320314982616,42101008302,42101008302,True,42101008302,True,False,1.0,42101008302,True,False,100-500m
zcta,easy,3671.773203652364,61483,61483,True,61483,True,False,1.0,61483,True,False,>500m
county,boundary,2.524210433677153,39149,39149,True,39149,True,True,0.58,,False,True,0-10m
county,medium,313.883539250003,04015,04015,True,04015,True,False,1.0,04015,True,False,100-500m
county,medium,406.03796428209165,13053,13053,True,13053,True,False,1.0,13053,True,False,100-500m
zcta,easy,740.890156936333,17769,17769,True,17769,True,False,1.0,17769,True,False,>500m
county,easy,4739.347304491133,36109,36109,True,36109,True,False,1.0,36109,True,False,>500m
zcta,hard,21.62706277235842,78342,78342,True,78342,True,False,1.0,,False,True,10-25m
zcta,medium,377.986037146907,45213,45213,True,45213,True,False,1.0,45213,True,False,100-500m
county,easy,1017.1059298654799,39057,39057,True,39057,True,False,1.0,39057,True,False,>500m
county,easy,3201.5782771588274,13161,13161,True,13161,True,False,1.0,13161,True,False,>500m
zcta,easy,1151.7427015092546,77657,77657,True,77657,True,False,1.0,77657,True,False,>500m
zcta,medium,206.9282868351584,79062,79062,True,79062,True,False,1.0,79062,True,False,100-500m
zcta,easy,854.4169610401452,33865,33865,True,33865,True,False,1.0,33865,True,False,>500m
county,medium,214.6148089798149,48213,48213,True,48213,True,False,1.0,48213,True,False,100-500m
county,hard,24.325371240752563,48081,48081,True,48081,True,False,1.0,,False,True,10-25m
zcta,medium,185.7286853280138,14055,14055,True,14055,True,False,1.0,14055,True,False,100-500m
county,medium,304.7433643113747,39169,39169,True,39169,True,False,1.0,39169,True,False,100-500m
zcta,easy,701.1333351679627,32162,32162,True,32162,True,False,1.0,32162,True,False,>500m
county,easy,2200.353078729954,12053,12053,True,12053,True,False,1.0,12053,True,False,>500m
zcta,easy,2963.4525042697064,44807,44807,True,44807,True,False,1.0,44807,True,False,>500m
county,medium,479.88992153276786,48245,48245,True,48245,True,False,1.0,48245,True,False,100-500m
zcta,easy,2910.3136023435,16262,16262,True,16262,True,False,1.0,16262,True,False,>500m
zcta,hard,13.803026692923092,76670,76670,True,76670,True,False,0.93,,False,True,10-25m
